wavelength,left,right
1651.0, 0.00035001, 0.905874372
1652.0, 0.00033663, 0.907031357
1653.0, 0.00028980, 0.909100413
1654.0, 0.00020322, 0.910795331
1655.0, 0.00031292, 0.912547052
1656.0, 0.00029461, 0.914350927
1657.0, 0.00032863, 0.915542185
1658.0, 0.00032330, 0.916129053
1659.0, 0.00023436, 0.916596174
1660.0, 0.00020255, 0.916521609
1661.0, 0.00028619, 0.916149020
1662.0, 0.00022424, 0.915673554
1663.0, 0.00018237, 0.915003121
1664.0, 0.00015314, 0.915400922
1665.0, 0.00018004, 0.915630817
1666.0, 0.00021925, 0.915620387
1667.0, 0.00022727, 0.917068899
1668.0, 0.00020694, 0.918389440
1669.0, 0.00017572, 0.920303702
1670.0, 0.00020344, 0.921435893
1671.0, 0.00021828, 0.922102571
1672.0, 0.00021994, 0.922098637
1673.0, 0.00018588, 0.920838654
1674.0, 0.00016862, 0.919106007
1675.0, 0.00008910, 0.916951299
1676.0, 0.00006980, 0.914466381
1677.0, 0.00011059, 0.910945415
1678.0, 0.00028548, 0.908055007
1679.0, 0.00017918, 0.905197740
1680.0, 0.00013805, 0.904423773
1681.0, 0.00021444, 0.904152513
1682.0, 0.00012421, 0.905351341
1683.0, 0.00003564, 0.906126738
1684.0, 0.00012572, 0.905637562
1685.0, 0.00016138, 0.902587771
1686.0, 0.00011512, 0.893114984
1687.0, 0.00010276, 0.875174284
1688.0, 0.00009674, 0.845535934
1689.0, 0.00010144, 0.802954257
1690.0, 0.00012660, 0.748864591
1691.0, 0.00006951, 0.683000684
1692.0, 0.00002425, 0.606216490
1693.0, 0.00001603, 0.527084529
1694.0, 0.00003338, 0.447518736
1695.0, 0.00006868, 0.371237993
1696.0, 0.00019454, 0.300909609
1697.0, 0.00014452, 0.240312770
1698.0, 0.00008980, 0.189929679
1699.0, 0.00012074, 0.147575974
1700.0, 0.00013908, 0.113281317
1701.0, 0.00011432, 0.087351292
1702.0, 0.00010330, 0.067183338
1703.0, 0.00003672, 0.051320098
1704.0, 0.00014208, 0.039317176
1705.0, 0.00032806, 0.031396348
1706.0, 0.00020863, 0.024066323
1707.0, 0.00015732, 0.018780522
1708.0, 0.00017544, 0.015467224
1709.0, 0.00006367, 0.012085733
1710.0, 0.00010731, 0.009666068
1711.0, 0.00021909, 0.007984013
1712.0, 0.00017407, 0.006310458
1713.0, 0.00014303, 0.005425487
1714.0, 0.00015662, 0.004550466
1715.0, 0.00014176, 0.004250207
1716.0, 0.00015385, 0.003391312
1717.0, 0.00013282, 0.002453299
1718.0, 0.00015129, 0.001961463
1719.0, 0.00016360, 0.002317225
1720.0, 0.00007810, 0.004318479
1721.0, 0.00007488, 0.003646491
1722.0, 0.00012513, 0.003133659
1723.0, 0.00029617, 0.002835058
1724.0, 0.00019498, 0.002272481
1725.0, 0.00011559, 0.002088741
1726.0, 0.00022290, 0.001810270
1727.0, 0.00012018, 0.001347944
1728.0, 0.00004504, 0.001508400
1729.0, 0.00010357, 0.001217957
1730.0, 0.00009925, 0.000796771
1731.0, 0.00020656, 0.000853027
1732.0, 0.00031640, 0.000807512
1733.0, 0.00011559, 0.000837579
1734.0, 0.00011621, 0.000933982
1735.0, 0.00019809, 0.000608638
1736.0, 0.00008016, 0.000368210
1737.0, 0.00004453, 0.000631207
1738.0, 0.00011385, 0.000385746
1739.0, 0.00020952, 0.000053103
1740.0, 0.00011935, 0.000523361
1741.0, 0.00006540, 0.000453358
1742.0, 0.00017643, 0.000331109
1743.0, 0.00015075, 0.000554160
1744.0, 0.00013606, 0.000120768
1745.0, 0.00007009, 0.000166854
1746.0, 0.00018898, 0.000231378
1747.0, 0.00022721, 0.000275201
1748.0, 0.00010736, 0.000135316
1749.0, 0.00020881, 0.000274301
1750.0, 0.00020264, 0.000104312
1751.0, 0.00014307, 0.000241314
1752.0, 0.00013928, 0.000314845
1753.0, 0.00012803, 0.000277728
1754.0, 0.00017156, 0.000065230
1755.0, 0.00017796, 0.000228922
1756.0, 0.00015234, 0.000054575
1757.0, 0.00015416, 0.000098135
1758.0, 0.00018370, 0.000254561
1759.0, 0.00015264, 0.000132337
1760.0, 0.00004336, 0.000111531
1761.0, 0.00010413, 0.000145182
1762.0, 0.00019628, 0.000117181
1763.0, 0.00014220, 0.000080424
1764.0, 0.00015660, 0.000051612
1765.0, 0.00017368, 0.000042511
1766.0, 0.00007399, 0.000131534
1767.0, 0.00018858, 0.000074661
1768.0, 0.00019929, 0.000094434
1769.0, 0.00007865, 0.000037913
1770.0, 0.00010737, 0.000108583
1771.0, 0.00010555, 0.000116837
1772.0, 0.00008315, 0.000140580
1773.0, 0.00006923, 0.000180475
1774.0, 0.00007673, 0.000118298
1775.0, 0.00002431, 0.000015926
1776.0, 0.00005273, 0.000017644
1777.0, 0.00007157, 0.000076127
1778.0, 0.00003433, 0.000016532
1779.0, 0.00009105, 0.000064187
1780.0, 0.00009103, 0.000078435
1781.0, 0.00005687, 0.000031366
1782.0, 0.00004460, 0.000003733
1783.0, 0.00003910, 0.000036505
1784.0, 0.00004214, 0.000031736
1785.0, 0.00003040, 0.000003588
1786.0, 0.00003070, 0.000002793
1787.0, 0.00002237, 0.000010992
1788.0, 0.00003234, 0.000042597
1789.0, 0.00002416, 0.000023100
1790.0, 0.00000965, 0.000004960
1791.0, 0.00001604, 0.000016185
1792.0, 0.00001416, 0.000005499
1793.0, 0.00000819, 0.000015554
1794.0, 0.00000833, 0.000029838
1795.0, 0.00001391, 0.000007053
1796.0, 0.00001017, 0.000016228
1797.0, 0.00001232, 0.000016873
1798.0, 0.00001069, 0.000013650
1799.0, 0.00000719, 0.000000886
1800.0, 0.00000544, 0.000005194
1801.0, 0.00000628, 0.000001847
1802.0, 0.00000326, 0.000001461
1803.0, 0.00000479, 0.000003756
1804.0, 0.00000488, 0.000002615
1805.0, 0.00000364, 0.000006023
1806.0, 0.00000742, 0.000003556
1807.0, 0.00000841, 0.000001687
1808.0, 0.00000293, 0.000004090
1809.0, 0.00000435, 0.000001418
1810.0, 0.00000491, 0.000001190
1811.0, 0.00000395, 0.000003358
1812.0, 0.00000402, 0.000001879
1813.0, 0.00000455, 0.000000981
1814.0, 0.00000569, 0.000003509
1815.0, 0.00000455, 0.000005784
1816.0, 0.00000387, 0.000001568
1817.0, 0.00000521, 0.000003600
1818.0, 0.00000507, 0.000005337
1819.0, 0.00000630, 0.000003130
1820.0, 0.00000560, 0.000003628
1821.0, 0.00000534, 0.000005373
1822.0, 0.00000735, 0.000001352
1823.0, 0.00000968, 0.000004343
1824.0, 0.00000755, 0.000001551
1825.0, 0.00000936, 0.000002485
1826.0, 0.00000813, 0.000000760
1827.0, 0.00001090, 0.000003876
1828.0, 0.00001155, 0.000002896
1829.0, 0.00001061, 0.000003552
1830.0, 0.00001100, 0.000002916
1831.0, 0.00001233, 0.000000510
1832.0, 0.00001408, 0.000001118
1833.0, 0.00001468, 0.000001503
1834.0, 0.00001433, 0.000000941
1835.0, 0.00001312, 0.000001518
1836.0, 0.00001536, 0.000002384
1837.0, 0.00001556, 0.000001017
1838.0, 0.00001607, 0.000003221
1839.0, 0.00001480, 0.000004127
1840.0, 0.00001650, 0.000002056
1841.0, 0.00001659, 0.000002271
1842.0, 0.00001930, 0.000000807
1843.0, 0.00002012, 0.000000133
1844.0, 0.00002084, 0.000000058
1845.0, 0.00002129, 0.000000453
1846.0, 0.00002202, 0.000000405
1847.0, 0.00002442, 0.000001242
1848.0, 0.00002650, 0.000002157
1849.0, 0.00002966, 0.000000176
1850.0, 0.00003427, 0.000001071
1851.0, 0.00004020, 0.000000772
1852.0, 0.00004599, 0.000000307
1853.0, 0.00006057, 0.000000064
1854.0, 0.00007431, 0.000000874
1855.0, 0.00008955, 0.000000570
1856.0, 0.00012182, 0.000000256
1857.0, 0.00014442, 0.000000467
1858.0, 0.00017338, 0.000000097
1859.0, 0.00022676, 0.000000253
1860.0, 0.00023211, 0.000000485
1861.0, 0.00029898, 0.000000514
1862.0, 0.00032148, 0.000000045
1863.0, 0.00033513, 0.000000212
1864.0, 0.00041711, 0.000000173
1865.0, 0.00036519, 0.000000328
1866.0, 0.00035575, 0.000000549
1867.0, 0.00030309, 0.000000183
1868.0, 0.00027380, 0.000000235
1869.0, 0.00024972, 0.000000462
1870.0, 0.00020209, 0.000000048
1871.0, 0.00019112, 0.000000245
1872.0, 0.00014559, 0.000000201
1873.0, 0.00014652, 0.000000082
1874.0, 0.00013864, 0.000000011
1875.0, 0.00013166, 0.000000228
1876.0, 0.00012256, 0.000000103
1877.0, 0.00009470, 0.000000039
1878.0, 0.00011223, 0.000000278
1879.0, 0.00010480, 0.000000229
1880.0, 0.00009909, 0.000000059
1881.0, 0.00008868, 0.000000006
1882.0, 0.00010277, 0.000000091
1883.0, 0.00009700, 0.000000118
1884.0, 0.00011224, 0.000000191
1885.0, 0.00010810, 0.000000119
1886.0, 0.00011763, 0.000000152
1887.0, 0.00012673, 0.000000104
1888.0, 0.00014363, 0.000000011
1889.0, 0.00016232, 0.000000019
1890.0, 0.00018297, 0.000000764
1891.0, 0.00019668, 0.000000439
1892.0, 0.00023809, 0.000000265
1893.0, 0.00028082, 0.000000620
1894.0, 0.00031547, 0.000000184
1895.0, 0.00036075, 0.000000090
1896.0, 0.00041306, 0.000001006
1897.0, 0.00047485, 0.000000153
1898.0, 0.00054272, 0.000000572
1899.0, 0.00061565, 0.000000680
1900.0, 0.00064824, 0.000000571
1901.0, 0.00067658, 0.000000347
1902.0, 0.00070141, 0.000000317
1903.0, 0.00069195, 0.000000534
1904.0, 0.00066786, 0.000000371
1905.0, 0.00070371, 0.000000675
1906.0, 0.00062713, 0.000000414
1907.0, 0.00061370, 0.000000200
1908.0, 0.00052927, 0.000000424
1909.0, 0.00051604, 0.000000288
1910.0, 0.00051179, 0.000000108
1911.0, 0.00040263, 0.000000192
1912.0, 0.00033320, 0.000000081
1913.0, 0.00034362, 0.000000033
1914.0, 0.00030281, 0.000000333
1915.0, 0.00025058, 0.000000171
1916.0, 0.00022242, 0.000000158
1917.0, 0.00022315, 0.000000083
1918.0, 0.00016994, 0.000000098
1919.0, 0.00016177, 0.000000193
1920.0, 0.00014205, 0.000000084
1921.0, 0.00008854, 0.000000011
1922.0, 0.00008864, 0.000000007
1923.0, 0.00009298, 0.000000205
1924.0, 0.00009314, 0.000000066
1925.0, 0.00007980, 0.000000083
1926.0, 0.00005349, 0.000000134
1927.0, 0.00004573, 0.000000096
1928.0, 0.00003157, 0.000000044
1929.0, 0.00006065, 0.000000079
1930.0, 0.00007059, 0.000000010
1931.0, 0.00003866, 0.000000024
1932.0, 0.00002817, 0.000000093
1933.0, 0.00003685, 0.000000097
1934.0, 0.00002534, 0.000000046
1935.0, 0.00005001, 0.000000184
1936.0, 0.00004339, 0.000000114
1937.0, 0.00003596, 0.000000110
1938.0, 0.00000630, 0.000000027
1939.0, 0.00002175, 0.000000063
1940.0, 0.00004289, 0.000000154
1941.0, 0.00003468, 0.000000165
1942.0, 0.00001540, 0.000000070
1943.0, 0.00000866, 0.000000043
1944.0, 0.00001399, 0.000000074
1945.0, 0.00002169, 0.000000133
1946.0, 0.00004521, 0.000000310
1947.0, 0.00003100, 0.000000225
1948.0, 0.00004574, 0.000000338
1949.0, 0.00003177, 0.000000253
1950.0, 0.00000739, 0.000000067
1951.0, 0.00004283, 0.000000439
1952.0, 0.00007417, 0.000000872
1953.0, 0.00005572, 0.000000726
1954.0, 0.00003543, 0.000000526
1955.0, 0.00003863, 0.000000680
1956.0, 0.00007415, 0.000001567
1957.0, 0.00007912, 0.000001990
1958.0, 0.00003889, 0.000001205
1959.0, 0.00003951, 0.000001539
1960.0, 0.00002907, 0.000001463
1961.0, 0.00000495, 0.000000329
1962.0, 0.00000167, 0.000000151
1963.0, 0.00004485, 0.000005543
1964.0, 0.00006700, 0.000011698
1965.0, 0.00005474, 0.000013733
1966.0, 0.00002650, 0.000009537
1967.0, 0.00002744, 0.000013994
1968.0, 0.00004316, 0.000030389
1969.0, 0.00004779, 0.000044780
1970.0, 0.00005242, 0.000062885
1971.0, 0.00003879, 0.000056957
1972.0, 0.00001132, 0.000019363
1973.0, 0.00000231, 0.000004395
1974.0, 0.00000699, 0.000014132
1975.0, 0.00002202, 0.000045514
1976.0, 0.00002078, 0.000042493
1977.0, 0.00002497, 0.000049094
1978.0, 0.00001311, 0.000024426
1979.0, 0.00001640, 0.000028845
1980.0, 0.00000899, 0.000014955
1981.0, 0.00001023, 0.000016165
1982.0, 0.00001455, 0.000022111
1983.0, 0.00000362, 0.000005384
1984.0, 0.00000587, 0.000008610
1985.0, 0.00001080, 0.000015828
1986.0, 0.00001080, 0.000015987
1987.0, 0.00000777, 0.000011739
1988.0, 0.00000590, 0.000009180
1989.0, 0.00000136, 0.000002205
1990.0, 0.00000225, 0.000003790
1991.0, 0.00000263, 0.000004647
1992.0, 0.00000084, 0.000001567
1993.0, 0.00000068, 0.000001350
1994.0, 0.00000283, 0.000005983
1995.0, 0.00000588, 0.000013371
1996.0, 0.00000097, 0.000002383
1997.0, 0.00000074, 0.000001959
1998.0, 0.00000118, 0.000003389
1999.0, 0.00000183, 0.000005732
2000.0, 0.00000388, 0.000013281
2001.0, 0.00000268, 0.000010081
2002.0, 0.00000252, 0.000010412
2003.0, 0.00000554, 0.000025220
2004.0, 0.00000065, 0.000003272
2005.0, 0.00000095, 0.000005337
2006.0, 0.00000222, 0.000013697
2007.0, 0.00000380, 0.000025852
2008.0, 0.00000276, 0.000020897
2009.0, 0.00000405, 0.000033807
2010.0, 0.00000330, 0.000030244
2011.0, 0.00000107, 0.000010879
2012.0, 0.00000102, 0.000011242
2013.0, 0.00000180, 0.000021457
2014.0, 0.00000307, 0.000039104
2015.0, 0.00000365, 0.000049164
2016.0, 0.00000213, 0.000030083
2017.0, 0.00000074, 0.000010902
2018.0, 0.00000485, 0.000073056
2019.0, 0.00000456, 0.000069525
2020.0, 0.00000080, 0.000012297
2021.0, 0.00000058, 0.000008795
2022.0, 0.00000053, 0.000007885
2023.0, 0.00000306, 0.000043835
2024.0, 0.00000293, 0.000040469
2025.0, 0.00000187, 0.000024682
2026.0, 0.00000141, 0.000017749
2027.0, 0.00000258, 0.000030724
2028.0, 0.00000110, 0.000012378
2029.0, 0.00000294, 0.000031337
2030.0, 0.00000103, 0.000010392
2031.0, 0.00000314, 0.000029721
2032.0, 0.00000077, 0.000006941
2033.0, 0.00000076, 0.000006551
2034.0, 0.00000024, 0.000001946
2035.0, 0.00000284, 0.000021834
2036.0, 0.00000124, 0.000009092
2037.0, 0.00000190, 0.000013347
2038.0, 0.00000299, 0.000020195
2039.0, 0.00000131, 0.000008475
2040.0, 0.00000252, 0.000015747
2041.0, 0.00000708, 0.000042943
2042.0, 0.00000279, 0.000016440
2043.0, 0.00000085, 0.000004861
2044.0, 0.00000637, 0.000035549
2045.0, 0.00000151, 0.000008301
2046.0, 0.00000130, 0.000007004
2047.0, 0.00000445, 0.000023640
2048.0, 0.00000622, 0.000032577
2049.0, 0.00000134, 0.000006999
2050.0, 0.00000338, 0.000017465
2051.0, 0.00000235, 0.000012090
2052.0, 0.00000263, 0.000013467
2053.0, 0.00000162, 0.000008307
2054.0, 0.00001331, 0.000067910
2055.0, 0.00000844, 0.000043170
2056.0, 0.00000172, 0.000008870
2057.0, 0.00000725, 0.000037416
2058.0, 0.00001735, 0.000089657
2059.0, 0.00001101, 0.000057194
2060.0, 0.00000576, 0.000029853
2061.0, 0.00000560, 0.000028991
2062.0, 0.00000526, 0.000027063
2063.0, 0.00001810, 0.000091859
2064.0, 0.00000204, 0.000010181
2065.0, 0.00000662, 0.000032276
2066.0, 0.00000264, 0.000012442
2067.0, 0.00000945, 0.000042638
2068.0, 0.00000267, 0.000011489
2069.0, 0.00000853, 0.000034417
2070.0, 0.00000194, 0.000007337
2071.0, 0.00000573, 0.000019902
2072.0, 0.00001608, 0.000051015
2073.0, 0.00000397, 0.000011429
2074.0, 0.00000885, 0.000022901
2075.0, 0.00001665, 0.000038493
2076.0, 0.00002498, 0.000051261
2077.0, 0.00003169, 0.000057566
2078.0, 0.00001100, 0.000017620
2079.0, 0.00000539, 0.000007599
2080.0, 0.00004274, 0.000052830
2081.0, 0.00002674, 0.000029014
2082.0, 0.00001236, 0.000011787
2083.0, 0.00001267, 0.000010630
2084.0, 0.00001249, 0.000009223
2085.0, 0.00002107, 0.000013731
2086.0, 0.00001939, 0.000011181
2087.0, 0.00000972, 0.000004981
2088.0, 0.00000525, 0.000002391
2089.0, 0.00002534, 0.000010290
2090.0, 0.00002407, 0.000008837
2091.0, 0.00002872, 0.000009461
2092.0, 0.00002295, 0.000006838
2093.0, 0.00000532, 0.000001441
2094.0, 0.00000793, 0.000001949
2095.0, 0.00005052, 0.000011351
2096.0, 0.00000793, 0.000001652
2097.0, 0.00000795, 0.000001521
2098.0, 0.00001555, 0.000002751
2099.0, 0.00001575, 0.000002589
2100.0, 0.00001678, 0.000002588
2101.0, 0.00001337, 0.000001937
2102.0, 0.00000248, 0.000000335
2103.0, 0.00000247, 0.000000318
2104.0, 0.00001534, 0.000001860
2105.0, 0.00004885, 0.000005641
2106.0, 0.00003306, 0.000003636
2107.0, 0.00003692, 0.000003863
2108.0, 0.00003762, 0.000003849
2109.0, 0.00003202, 0.000003144
2110.0, 0.00000307, 0.000000288
2111.0, 0.00001619, 0.000001485
2112.0, 0.00004728, 0.000004174
2113.0, 0.00001204, 0.000001039
2114.0, 0.00005387, 0.000004533
2115.0, 0.00001520, 0.000001257
2116.0, 0.00006634, 0.000005297
2117.0, 0.00004119, 0.000003289
2118.0, 0.00007096, 0.000005553
2119.0, 0.00004144, 0.000003154
2120.0, 0.00004768, 0.000003663
2121.0, 0.00003882, 0.000002927
2122.0, 0.00004931, 0.000003663
2123.0, 0.00001905, 0.000001398
2124.0, 0.00002015, 0.000001473
2125.0, 0.00004541, 0.000003321
2126.0, 0.00007655, 0.000005470
2127.0, 0.00002617, 0.000001901
2128.0, 0.00004803, 0.000003409
2129.0, 0.00001124, 0.000000810
2130.0, 0.00003752, 0.000002695
2131.0, 0.00003540, 0.000002530
2132.0, 0.00005561, 0.000003985
2133.0, 0.00002541, 0.000001830
2134.0, 0.00006837, 0.000004865
2135.0, 0.00000759, 0.000000555
2136.0, 0.00000275, 0.000000201
2137.0, 0.00005907, 0.000004346
2138.0, 0.00004791, 0.000003606
2139.0, 0.00004753, 0.000003577
2140.0, 0.00005434, 0.000004073
2141.0, 0.00001658, 0.000001280
2142.0, 0.00006117, 0.000004726
2143.0, 0.00010019, 0.000007886
2144.0, 0.00007482, 0.000006026
2145.0, 0.00004390, 0.000003613
2146.0, 0.00000881, 0.000000734
2147.0, 0.00009113, 0.000007683
2148.0, 0.00015770, 0.000013681
2149.0, 0.00009327, 0.000008214
2150.0, 0.00011872, 0.000010799
2151.0, 0.00016733, 0.000015363
2152.0, 0.00015380, 0.000014623
2153.0, 0.00016287, 0.000015936
2154.0, 0.00019121, 0.000019117
2155.0, 0.00015731, 0.000016014
2156.0, 0.00011726, 0.000012450
2157.0, 0.00007244, 0.000007911
2158.0, 0.00002271, 0.000002549
2159.0, 0.00005880, 0.000006836
2160.0, 0.00010430, 0.000012524
2161.0, 0.00007813, 0.000009741
2162.0, 0.00007963, 0.000010212
2163.0, 0.00007803, 0.000010419
2164.0, 0.00002128, 0.000002943
2165.0, 0.00003354, 0.000004821
2166.0, 0.00001185, 0.000001762
2167.0, 0.00001478, 0.000002293
2168.0, 0.00003764, 0.000006107
2169.0, 0.00003995, 0.000006713
2170.0, 0.00001591, 0.000002793
2171.0, 0.00002174, 0.000004001
2172.0, 0.00001839, 0.000003521
2173.0, 0.00000812, 0.000001627
2174.0, 0.00001038, 0.000002174
2175.0, 0.00002040, 0.000004462
2176.0, 0.00003236, 0.000007425
2177.0, 0.00001358, 0.000003274
2178.0, 0.00002629, 0.000006603
2179.0, 0.00000788, 0.000002069
2180.0, 0.00000938, 0.000002600
2181.0, 0.00003630, 0.000010500
2182.0, 0.00001675, 0.000005078
2183.0, 0.00003136, 0.000009998
2184.0, 0.00000523, 0.000001748
2185.0, 0.00000833, 0.000002915
2186.0, 0.00001017, 0.000003736
2187.0, 0.00001249, 0.000004813
2188.0, 0.00001412, 0.000005696
2189.0, 0.00003628, 0.000015374
2190.0, 0.00000854, 0.000003779
2191.0, 0.00002251, 0.000010420
2192.0, 0.00004288, 0.000020755
2193.0, 0.00001194, 0.000006053
2194.0, 0.00001541, 0.000008142
2195.0, 0.00002106, 0.000011623
2196.0, 0.00000891, 0.000005120
2197.0, 0.00002208, 0.000013216
2198.0, 0.00002695, 0.000016745
2199.0, 0.00002955, 0.000019076
2200.0, 0.00006128, 0.000040972
2201.0, 0.00007068, 0.000048944
2202.0, 0.00003597, 0.000025718
2203.0, 0.00001599, 0.000011814
2204.0, 0.00000484, 0.000003688
2205.0, 0.00001483, 0.000011597
2206.0, 0.00002264, 0.000018181
2207.0, 0.00001090, 0.000008983
2208.0, 0.00001312, 0.000011064
2209.0, 0.00002903, 0.000025031
2210.0, 0.00005235, 0.000046017
2211.0, 0.00004248, 0.000037976
2212.0, 0.00002356, 0.000021397
2213.0, 0.00004146, 0.000038201
2214.0, 0.00004716, 0.000044028
2215.0, 0.00002754, 0.000026008
2216.0, 0.00003104, 0.000029608
2217.0, 0.00003647, 0.000035076
2218.0, 0.00006163, 0.000059696
2219.0, 0.00001435, 0.000014003
2220.0, 0.00002061, 0.000020196
2221.0, 0.00003975, 0.000039114
2222.0, 0.00001208, 0.000011938
2223.0, 0.00000823, 0.000008154
2224.0, 0.00003002, 0.000029785
2225.0, 0.00005118, 0.000050874
2226.0, 0.00002740, 0.000027269
2227.0, 0.00002639, 0.000026296
2228.0, 0.00002736, 0.000027288
2229.0, 0.00001640, 0.000016357
2230.0, 0.00004116, 0.000041085
2231.0, 0.00000899, 0.000008978
2232.0, 0.00002518, 0.000025158
2233.0, 0.00005384, 0.000053918
2234.0, 0.00004562, 0.000045776
2235.0, 0.00000823, 0.000008280
2236.0, 0.00002667, 0.000026860
2237.0, 0.00007215, 0.000072953
2238.0, 0.00003392, 0.000034402
2239.0, 0.00003154, 0.000032091
2240.0, 0.00000471, 0.000004818
2241.0, 0.00002930, 0.000030107
2242.0, 0.00000879, 0.000009085
2243.0, 0.00005389, 0.000051394
2244.0, 0.00002356, 0.000021672
2245.0, 0.00002008, 0.000020960
2246.0, 0.00002789, 0.000029589
2247.0, 0.00002030, 0.000021712
2248.0, 0.00001637, 0.000017635
2249.0, 0.00000425, 0.000004620
2250.0, 0.00000488, 0.000005359
2251.0, 0.00004558, 0.000050563
2252.0, 0.00007163, 0.000080279
2253.0, 0.00005611, 0.000063454
2254.0, 0.00001641, 0.000018757
2255.0, 0.00007939, 0.000091804
2256.0, 0.00002540, 0.000029693
2257.0, 0.00002868, 0.000033863
2258.0, 0.00004378, 0.000052225
2259.0, 0.00003175, 0.000038312
2260.0, 0.00000696, 0.000008494
2261.0, 0.00006778, 0.000083617
2262.0, 0.00001913, 0.000023866
2263.0, 0.00001498, 0.000018907
2264.0, 0.00006132, 0.000078210
2265.0, 0.00002131, 0.000027453
2266.0, 0.00000572, 0.000007446
2267.0, 0.00001484, 0.000019499
2268.0, 0.00006338, 0.000084079
2269.0, 0.00004278, 0.000057284
2270.0, 0.00003931, 0.000053106
2271.0, 0.00004115, 0.000056039
2272.0, 0.00002305, 0.000031635
2273.0, 0.00002263, 0.000031306
2274.0, 0.00000563, 0.000007852
2275.0, 0.00000087, 0.000001233
2276.0, 0.00001309, 0.000018532
2277.0, 0.00000434, 0.000006178
2278.0, 0.00002969, 0.000042568
2279.0, 0.00002473, 0.000035668
2280.0, 0.00000331, 0.000004800
2281.0, 0.00001253, 0.000018246
2282.0, 0.00002392, 0.000034996
2283.0, 0.00002026, 0.000029763
2284.0, 0.00001399, 0.000020651
2285.0, 0.00003118, 0.000046163
2286.0, 0.00002295, 0.000034077
2287.0, 0.00003648, 0.000054321
2288.0, 0.00001435, 0.000021422
2289.0, 0.00001456, 0.000021797
2290.0, 0.00000253, 0.000003806
2291.0, 0.00000362, 0.000005443
2292.0, 0.00001769, 0.000026640
2293.0, 0.00000725, 0.000010948
2294.0, 0.00001772, 0.000026759
2295.0, 0.00001801, 0.000027223
2296.0, 0.00003553, 0.000053784
2297.0, 0.00001576, 0.000023864
2298.0, 0.00002243, 0.000033934
2299.0, 0.00000647, 0.000009804
2300.0, 0.00001638, 0.000024820
2301.0, 0.00003610, 0.000054604
2302.0, 0.00002683, 0.000040582
2303.0, 0.00000859, 0.000013001
2304.0, 0.00000970, 0.000014657
2305.0, 0.00002827, 0.000042693
2306.0, 0.00002145, 0.000032371
2307.0, 0.00003150, 0.000047516
2308.0, 0.00003576, 0.000053881
2309.0, 0.00002636, 0.000039699
2310.0, 0.00003054, 0.000045930
2311.0, 0.00002318, 0.000034786
2312.0, 0.00002168, 0.000032527
2313.0, 0.00002512, 0.000037651
2314.0, 0.00002252, 0.000033700
2315.0, 0.00001149, 0.000017165
2316.0, 0.00001171, 0.000017461
2317.0, 0.00003789, 0.000056408
2318.0, 0.00004107, 0.000061085
2319.0, 0.00002667, 0.000039583
2320.0, 0.00003130, 0.000046411
2321.0, 0.00008878, 0.000131349
2322.0, 0.00010453, 0.000154322
2323.0, 0.00011174, 0.000164657
2324.0, 0.00016324, 0.000239684
2325.0, 0.00018984, 0.000278074
2326.0, 0.00021469, 0.000313900
2327.0, 0.00026839, 0.000391168
2328.0, 0.00031052, 0.000450944
2329.0, 0.00039414, 0.000570499
2330.0, 0.00042282, 0.000610177
2331.0, 0.00046686, 0.000671226
2332.0, 0.00044388, 0.000635170
2333.0, 0.00046671, 0.000665225
2334.0, 0.00043551, 0.000617571
2335.0, 0.00039378, 0.000556541
2336.0, 0.00034495, 0.000485286
2337.0, 0.00034792, 0.000486786
2338.0, 0.00029410, 0.000410122
2339.0, 0.00025712, 0.000355973
2340.0, 0.00022019, 0.000302875
2341.0, 0.00017565, 0.000240124
2342.0, 0.00014631, 0.000198488
2343.0, 0.00013950, 0.000187736
2344.0, 0.00009758, 0.000130270
2345.0, 0.00008073, 0.000106794
2346.0, 0.00008314, 0.000108890
2347.0, 0.00004115, 0.000053409
2348.0, 0.00004357, 0.000056024
2349.0, 0.00005175, 0.000065922
2350.0, 0.00001111, 0.000014005
2351.0, 0.00002778, 0.000034616
2352.0, 0.00003230, 0.000039813
2353.0, 0.00002935, 0.000035769
2354.0, 0.00004482, 0.000053920
2355.0, 0.00006058, 0.000071899
2356.0, 0.00006653, 0.000077907
2357.0, 0.00003720, 0.000042970
2358.0, 0.00002358, 0.000026858
2359.0, 0.00001996, 0.000022432
2360.0, 0.00002289, 0.000025326
2361.0, 0.00002108, 0.000022958
2362.0, 0.00004295, 0.000046058
2363.0, 0.00004194, 0.000044199
2364.0, 0.00002825, 0.000029282
2365.0, 0.00004441, 0.000045249
2366.0, 0.00000789, 0.000007906
2367.0, 0.00000114, 0.000001123
2368.0, 0.00001190, 0.000011536
2369.0, 0.00001201, 0.000011444
2370.0, 0.00004800, 0.000044904
2371.0, 0.00001967, 0.000018101
2372.0, 0.00004736, 0.000042752
2373.0, 0.00002059, 0.000018271
2374.0, 0.00000619, 0.000005415
2375.0, 0.00001434, 0.000012291
2376.0, 0.00002086, 0.000017581
2377.0, 0.00000564, 0.000004673
2378.0, 0.00003276, 0.000026639
2379.0, 0.00001164, 0.000009292
2380.0, 0.00001829, 0.000014378
2381.0, 0.00003328, 0.000025743
2382.0, 0.00001168, 0.000008880
2383.0, 0.00000408, 0.000003044
2384.0, 0.00000364, 0.000002678
2385.0, 0.00001383, 0.000010001
2386.0, 0.00000951, 0.000006785
